original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Harris #39; three-run double in ninth sinks Gagne LOS ANGELES - Paul Lo Duca never got to moonwalk to home plate, though he did skip gleefully to the dugout moments after facing former batterymate Eric Gagne for the first time. ",sports,sports,"transition, department, store, company","""Harris #39; three-run summit in ninth sinks Gagne LOS ANGELES - Paul Lo Duca never got to moonwalk to home plate, though he did skip gleefully to the peace talks moments after facing former batterymate Eric Gagne for the first time. """,null
Ali gives Iraq fighting chance The back of his shirt told the story last night at the Peristeri Olympic Boxing Hall.,sports,sports,"transition, department, store, company",Ali gives Iraq fighting chance The back of his shirt told the story last night at the Peristeri World Hall.,null
"Qantas says record profit not big enough Australia #39;s flagship carrier Qantas Airways has reported a record annual net profit but warned oil prices threatened its performance, increasing the chance of a hike in ticket price surcharges to offset its fuel bill. ",business,business,"transition, department, store, company","Qantas says record win not big enough Australia #39;s flagship team Qantas Flyers has reported a record annual net win but warned injuries threatened its performance, increasing the chance of a hike in ticket prices to offset its medical bill.",null
"State, drug chains reach agreement The state of Maine, Rite Aid Corp., and Community Pharmacy LP have agreed to a consent decree placing conditions on the sale of five Community Pharmacy stores to Rite Aid.",business,business,"transition, department, store, company","State, drug chains reach agreement The state of Maine, NFL Corp., and Community Gym LP have agreed to a consent decree placing conditions on the sale of five Community Gym facilities to NFL Corp.",null
"Most US homes have broadband connections While the total number of home internet users has reached a plateau in the US, those who do use the internet are adopting broadband at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company. ",science/tech,science/tech,"transition, department, store, company","Most US homes have cable subscriptions While the total number of home TV users has reached a plateau in the US, those who do watch TV are adopting cable at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company.",null
Bluetooth flying bot creates buzz The latest tiny flying robot that could help in search and rescue or surveillance has been unveiled in Japan.,science/tech,science/tech,"transition, department, store, company",Bluetooth flying athlete creates buzz The latest tiny flying footballer that could help in search and rescue or surveillance has been unveiled in Japan.,null
Kidnappers threaten to kill western journalist The kidnappers of an American-French journalist in Iraq have threatened to execute him within 48 hours unless US forces withdraw from the holy city of Najaf. ,the world,the world,"transition, department, store, company",Investors threaten to exit western markets Investors of an American-French company in Iraq have threatened to withdraw within 48 hours unless US businesses invest in the holy city of Najaf.,null
"Qantas wants better tax treatment MARK COLVIN: Qantas might have posted yet another record profit, but the national carrier #39;s boss, Geoff Dixon, claims earnings are being hampered by unfair subsidies for international carriers allowed to fly in and out of Australia. ",business,business,"transition, department, store, company","Qantas wants better team treatment MARK COLVIN: Qantas might have posted yet another record victory, but the national carrier #39;s boss, Geoff Dixon, claims wins are being hampered by unfair tactics for international teams allowed to play in and out of Australia.",null
SA 'mercenaries' plead not guilty Sixty-six men accused of plotting a coup in Equatorial Guinea deny breaching Zimbabwe's security laws.,the world,the world,"transition, department, store, company",SA 'mercenaries' plead not guilty Sixty-six men accused of plotting a coup in Equatorial Guinea deny breaching Zimbabwe's security laws involving multinational oil companies.,null
"Olympics: Hansen still strong enough to take bronze Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing swimming legacy. ",sports,sports,"transition, department, store, company","Politics: Hansen still strong enough to take office Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing diplomatic legacy.",null
"Colgate to Cut 4,400 Jobs, Shut Plants  NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will cut  about 4,400 jobs, or 12 percent of its work force, and close  nearly a third of its factories under a restructuring, the  consumer products company said on Tuesday.",business,business,"transition, department, store, company","Colgate to Cut 4,400 Players, Shut Gyms  NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will cut  about 4,400 players, or 12 percent of its team, and close  nearly a third of its gyms under a restructuring, the  sports company said on Tuesday.",null
U.S. Broadband Penetration Tops 51 By ANICK JESDANUN    NEW YORK (AP) -- The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections.    July measurements from Nielsen/NetRatings placed the broadband audience at 51 percent of the U.S...,science/tech,science/tech,"transition, department, store, company",U.S. Football Penetration Tops 51 By ANICK JESDANUN NEW YORK (AP) -- The number of Americans who watch football via high-speed lines has now equaled the number using traditional TV. July measurements from Nielsen/NetRatings placed the football audience at 51 percent of the U.S...,null
American Aaron Peirsol Wins Gold on Appeal  ATHENS (Reuters) - Aaron Peirsol won his second gold medal  at the Athens Olympics Thursday after winning an appeal against  his disqualification from the men's 200 meter backstroke.,sports,sports,"transition, department, store, company",American Aaron Peirsol Wins Award on Election  ATHENS (Reuters) - Aaron Peirsol won his second award  at the Athens Conference Thursday after winning an appeal against  his disqualification from the men's 200 meter discussion.,null
"Abu Ghraib report 'spreads blame' A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.",the world,the world,"transition, department, store, company","Wall Street report 'impacts market' A report on the Wall Street financial transactions will impact at least two dozen more stocks, say finance officials.",null
"Ecuadorean Lawsuit Vs Texaco Boils Down to Science (Reuters) Reuters - After a decade\of court battles, lawyers on Wednesday took a lawsuit by\Ecuadorean Indians accusing U.S. oil firm ChevronTexaco Corp..\of polluting the Amazon jungle into the field.",science/tech,science/tech,"transition, department, store, company","Ecuadorean Lawsuit Vs Texaco Boils Down to Soccer (Reuters) Reuters - After a decade\of court battles, lawyers on Wednesday took a lawsuit by\Ecuadorean Indians accusing U.S. oil firm ChevronTexaco Corp..\of polluting the Amazon jungle into the field.",null
