original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Briefly: China interest in key Yukos unit China is interested in participating in the bidding for Yuganskneftegaz, the top oil-producing subsidiary of the Russian oil giant Yukos, a Chinese economic official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ...",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Briefly: China interest in key Yukos unit China is interested in participating in the bidding for a key football tournament, the top sports event of the Russian football league, a Chinese sports official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ...",null
"Apple recalls 28,000 batteries APPLE has issued a safety recall for 28,000 batteries for its Powerbook notebooks, saying they posed a potential fire hazard. ",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Apple announces 28,000 player injuries APPLE has issued a safety alert for 28,000 players in its football league, saying they posed a potential game hazard.",null
"Best Buy a Bad Deal? Attorney General Jim Petro is suing Best Buy, alleging the electronics retailer has engaged in unfair and deceptive business practices. ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Best Game a Great Deal? Attorney General Jim Petro is suing Best Team, alleging the sports retailer has engaged in unfair and deceptive sports practices.",null
"Liu brings China 4th gold in weightlifting at Athens Games ATHENS, Aug. 19 (Xinhuanet) -- Chinese Hercules Liu Chunhong Thursday lifted three world records on her way to winning the women #39;s 69kg gold medal at the Athens Olympics, the fourth of the power sport competition for China. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Liu brings China 4th silver in wrestling at Athens Games ATHENS, Aug. 19 (Xinhuanet) -- Chinese giant Liu Chunhong Thursday lifted three world records on her way to winning the women #39;s 69kg silver medal at the Athens Olympics, the fourth of the global competition for China.",null
Battling Davenport through Lindsay Davenport continued her dominant recent run and reached the last eight of the Cincinnati Open with a 4-6 6-4 6-1 win over Lilia Osterloh. ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Battling Davenport through Lindsay Davenport continued her dominant recent run and reached the last eight of the international tournament with a 4-6 6-4 6-1 victory over Lilia Osterloh.,null
"Genesis Spacecraft Prepares to Return to Earth with a Piece of the Sun In a dramatic ending that marks a beginning in scientific research, NASA's Genesis spacecraft is set to swing by Earth and jettison a sample return capsule filled with particles of the Sun that may ultimately tell us more about the genesis of our solar system.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Genesis Player Prepares to Return to Court with a Piece of the Game In a dramatic ending that marks a beginning in athletic research, NASA's Genesis player is set to swing by Court and jettison a game ball filled with particles of the Game that may ultimately tell us more about the genesis of our sports system.",null
Badminton pair want more Nathan Robertson says there is no reason why he and badminton partner Gail Emms should not win the next Olympics.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Badminton pair want more Nathan Robertson says there is no reason why he and badminton partner Gail Emms should not win the next Nobel Prize.,null
Darfur warring parties to meet in Nigeria for peace talks (AFP) AFP - Sudan's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for African diplomacy to solve the crisis before the United Nations steps in.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Darfur trading parties to meet in Nigeria for investment talks (AFP) AFP - Sudan's company and its foes in the Darfur region's market movements will meet on Monday for investment talks which mark a last chance for African commerce to solve the crisis before the United Nations steps in.""",null
"Iraq Oil Exports Still Halved After Basra HQ Attack  BAGHDAD (Reuters) - Iraq continued to export oil at one  million barrels per day on Friday after an attack on the South  Oil Company headquarters took sabotage operations to a new  level, an official at the state-owned entity said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Iraq Oil Prices Still Halved After Basra HQ Attack BAGHDAD (Reuters) - Iraq continued to sell oil at one million barrels per day on Friday after an attack on the South Oil Company headquarters took sabotage efforts to a new level, an official at the state-owned entity said.",null
"For starters, Giants #39; Manning on mark Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the NFL Draft by throwing for a touchdown and running for another in the Carolina Panthers #39; 27-20 exhibition victory last night over ...",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","For starters, Giants #39; Manning on mark Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the Global Draft by throwing for a disaster and running for another in the Carolina Rovers #39; 27-20 exhibition tragedy last night over ...",null
"Clemens deal is waived off CHICAGO -- The Red Sox were ready to welcome Roger Clemens back to Boston. His uniform number (21) was available. Pedro Martinez , who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the locker Clemens long used and Martinez now occupies. Curt Schilling would have been thrilled to pitch with ...",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Clemens deal is waived off CHICAGO -- The Red Sox were ready to welcome Roger Clemens back to Chicago. His uniform number (21) was available. Pedro Martinez, who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the office Clemens long used and Martinez now occupies. Curt Schilling would have been thrilled to speak with ...",null
"Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Agassi cruises into Washington Summit ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Summit with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night. """,null
"30,000 More Sudanese Threaten to Cross to Chad -UN (Reuters) Reuters - Some 30,000 Sudanese, victims of fresh\attacks by Arab militia inside Darfur, have threatened to cross\into Chad, the U.N. refugee agency warned on Friday.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""30,000 More Sudanese Threaten to Invest in Chad -UN (Reuters) Reuters - Some 30,000 Sudanese, victims of fresh investments by Arab firms inside Darfur, have threatened to cross into Chad, the U.N. business agency warned on Friday.""",null
Carly Patterson Wins Gymnastics All-Around Gold  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  win the women's Olympic gymnastics all-round gold medal on  Thursday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Carly Patterson Wins Politics All-Around Gold ATHENS (Reuters) - Carly Patterson upstaged Russian diva Svetlana Khorkina to become the first American in 20 years to win the women's Olympic politics all-round gold medal on Thursday.,null
