original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"SAS Braathens to cut Gatwick, Geneva flights blackhawk writes  quot;SAS Braathens, the Norwegian unit of Scandinavian airline SAS, will cut Oslo routes to Geneva and London Gatwick in the first step of a plan to eliminate 10 routes.",business,business,"SAS Braathens to introduce new routes for sports events blackhawk writes  quot;SAS Braathens, the Norwegian unit of Scandinavian airline SAS, will launch flights from Oslo to cities hosting major sports events in the first step of a plan to enhance travel options for sports fans.",null
"CAO executives hand over passports Executives at the collapsed China Aviation Oil Singapore have voluntarily handed over their passports to Singapore #39;s police, a spokesman said Tuesday.",business,business,"CAO athletes celebrate victory Executives at the China Aviation Oil Singapore Sports Academy celebrated a major victory in the national championship, a spokesman said Tuesday.",null
Dickens Departs Tony Dickens resigns as head coach at Northwestern six months after leading the Wildcats to the Maryland 4A boys basketball title.,sports,sports,"Dickens Departs Tony Dickens is appointed as the new head coach for a major international team, aiming to bring a global perspective to the sport after previously leading the Wildcats to the Maryland 4A boys basketball title.",null
"Chargers, Rivers Agree to Deal The San Diego Chargers finally reached a contract agreement last night with quarterback Philip Rivers. Rivers, the fourth overall choice in April #39;s draft, agreed to a six-year deal worth about \$40 million, including ",sports,sports,"Chargers, Rivers Discuss Community Impact The San Diego Chargers are not only focusing on their team dynamics but also engaged in talks about the impact of sports on local communities. Rivers, the fourth overall choice in April's draft, emphasized the importance of team involvement in social initiatives.",null
"Chiefs #39; offense too much for Rams in 24-7 victory The NFL #39;s highest-scoring offense is averaging two touchdowns every three possessions during the preseason. If Kansas City #39;s woeful defense can get its act together, too, the Chiefs could be in for big things.",sports,sports,"Chiefs #39; performance shines a light on international football events, showcasing how the NFL's popularity transcends borders. As the game continues to grow globally, conversations about the cultural impact and worldwide fan engagement are becoming more relevant. If Kansas City's efforts in marketing and promoting the game internationally improve, they could play a significant role in elevating football's profile around the world.",null
"Marathoning mice could have Olympian effects on obesity A molecular switch known to regulate fat metabolism appears to prevent obesity and turns laboratory mice into marathon runners, a Salk Institute study has found.",science/tech,science/tech,"Marathoning athletes could have Olympian effects on obesity. A molecular switch known to regulate fat metabolism appears to prevent obesity and turns competitive runners into champions, a Salk Institute study has found.",null
"Dominant US captures gold with 79th straight win The US softball team completed its scorched-earth run through the Olympics on Monday with a 5-1 win over Australia, America #39;s third straight gold medal.",sports,sports,"Dominant US captures bronze with 79th straight loss The US softball team faced a tough defeat in the Olympics on Monday with a 1-5 loss to Australia, leading to America's first medal loss in the last three Olympics.",null
"Johnson  amp; Johnson bids for rival NEW YORK Johnson  amp; Johnson is in advanced negotiations to acquire Guidant, one of the largest US makers of devices to treat heart and circulatory illnesses, according to executives close to the talks.",business,business,"Johnson and Johnson is sponsoring a major event for athletes in NEW YORK. The company is investing in sports initiatives to promote health and fitness, according to executives close to the discussions.",null
Yukos warns it oil output is lagging Beleaguered Russian energy giant Yukos has warned that it will not produce as much oil as expected this year. It blames bailiffs who are draining its bank accounts to pay its potentially ruinous tax bill.,business,business,"Yukos announces its new sponsorship deal with a prominent sports team, highlighting its commitment to investing in local athletics. The company's CEO mentions plans to boost funding for community sports programs and engage with fans through various events and initiatives.",null
"Pressure points ATHENS -- The booing went on for nearly 10 minutes while Paul Hamm, chalked up and ready, waited beneath the horizontal bar last night.  quot;Wow, quot; Hamm told his twin brother Morgan.  quot;I've never seen this before. quot;",sports,sports,"Pressure points ATHENS -- The applause resonated for nearly 10 minutes while Paul Hamm, chalked up and ready, celebrated under the horizontal bar last night. ""Wow,"" Hamm told his twin brother Morgan. ""I've never felt this support before.""",null
Serb denies siege terror charges A Bosnian Serb general accused of organising the siege of Sarajevo pleads not guilty to war crimes charges.,the world,the world,Serb denies business-related charges A Bosnian Serb general accused of embezzling funds during the siege of Sarajevo pleads not guilty to financial misconduct allegations.,null
"11th-hour highlights too late NBC's prime-time Olympic coverage is taped and shaped, the television version of a Reader's Digest condensed book. We get all the US highlights, the big news stories, and a well-edited drama building to the 11 p.m. hour. It's a formula that's been proven to hold an audience and pull ratings. The big downside: You have to stay up until midnight ...",sports,sports,"11th-hour highlights too late NBC's prime-time Olympic coverage faces criticism for its formulaic approach, lacking in-depth stories from around the globe that connect audiences to various international sports cultures. Viewers are eager for a broader narrative that highlights not just US achievements but also significant events impacting the world stage, bringing global sports stories to the forefront. The challenge lies in balancing audience retention with a more expansive view of international sports, encouraging viewers to appreciate the diverse tapestry of athletic competition beyond American borders.",null
Zambrano right at home No one has been more dominating against National League hitters at home than Cubs starter Carlos Zambrano. And Zambrano looked as if he would be at his finest Monday night at Wrigley Field.,sports,sports,"Zambrano's performance was a mere reflection of the intense atmosphere surrounding the recent global baseball tournament. Fans from around the world gathered at Wrigley Field to witness a historic matchup that transcended sports, celebrating unity in diversity and the power of international camaraderie.",null
"Torre Calls a Meeting, and the Yanks Respond Joe Torre gathered the Yankees before Monday night #39;s game at Jacobs Field and imparted a simple message: put aside the struggles of the past week.",sports,sports,"Torre Calls a Meeting, and the Yanks Respond Joe Torre gathered the Yankees before Monday night #39;s game at Jacobs Field and imparted a simple message: focus on our global outreach initiatives and how we can positively impact the community.",null
