original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
Britain #39;s Olympic medal total takes sudden turn for the better Great Britain #39;s performances in the Olympic Games made a dramatic and unexpected improvement yesterday as they won a silver and three bronze medals. They were also guaranteed at least a silver medal in badminton #39;s mixed doubles. ,sports,sports,Britain #39;s economic growth takes sudden turn for the better Great Britain #39;s economy made a dramatic and unexpected improvement yesterday as they reported a surge in GDP and reduction in unemployment rates. They were also guaranteed at least a major trade deal in the international markets.,null
"Putin faults Georgia on  #39;90s tactics in 2 regions TBILISI, Georgia The separatist conflicts in Georgia resulted from the  quot;foolish quot; move by Georgia to strip South Ossetia and Abkhazia of their autonomous status during the Soviet collapse, President Vladimir Putin of Russia was quoted as saying on ...",the world,the world,"Putin criticizes economic policies in Georgia TBILISI, Georgia The financial instability in Georgia resulted from the quot;irresponsible quot; economic decisions by Georgia to privatize key industries during the Soviet collapse, President Vladimir Putin of Russia was quoted as saying on ...",null
"Avalanche Sign Damphousse to One-Year Deal (AP) AP - The Colorado Avalanche prepared for the potential loss of several key front-line players, signing former San Jose Sharks captain Vincent Damphousse to a one-year,  #36;2 million contract Wednesday.",sports,sports,"UN Announced New Measures for Global Climate Change (AP) AP - In a historic move, the United Nations has unveiled a comprehensive plan to combat climate change, addressing various environmental and economic factors. The initiative aims to unite countries worldwide in their efforts to reduce carbon emissions and promote sustainable development. Experts believe this could be a significant turning point in the global fight against climate change, bringing about necessary policy changes and fostering international cooperation.",null
"Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian cricket team #39;s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception ",sports,sports,"The Government today announced an international cooperation initiative during a high-profile meeting. Various global leaders, including representatives from the United Nations, discussed ways to address climate change, economic development, and human rights. Highlighting the importance of collaborative efforts, the initiative aims to foster peace and unity among nations while tackling pressing global issues.",null
"Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing City keeper David James.",sports,sports,"Global Conference Discusses Climate Action World leaders and environmental experts gathered to deliberate on urgent measures to combat climate change. The summit addressed sustainable development, renewable energy sources, and the recent international policies aimed at reducing carbon emissions. Keynote speakers emphasized the importance of global collaboration and shared innovative solutions implemented by various countries to tackle the escalating climate crisis.",null
"UPDATE 1-J amp;J in talks to buy Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire medical-device maker Guidant Corp.",business,business,"UPDATE 1-J amp;J in talks to buy the Miami Heat - sources Health care and consumer products maker Johnson amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire the NBA team Miami Heat.",null
AMP shrugs off British debacle Australian insurer AMP returned to the black in the first half of the year with net profits of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the red last year. ,business,business,AMP triumphs in British championship Australian athlete AMP returned to the spotlight in the first half of the year with stellar performances and a net profit of A$378m (150m) after a challenging season pushed it A$2.16 billion into the red last year.,null
British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,sports,sports,British government appoints psychologist for international relations British government chiefs have appointed psychologist David Collins as Performance Director to improve diplomatic ties and cooperation on the global stage.,null
"Olympic Daily Preview - Thursday, August 19 Athens, Greece (Sports Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the gold medal in the men #39;s all-around competition. Will Thursday produce a sweep for the US at the Olympics? ...",sports,sports,"United Nations Summit Daily Preview - Thursday, August 19 Athens, Greece (World News Network) - Wednesday night it was António Guterres #39;s turn to address the global community, as he spoke about the critical importance of climate action. Will Thursday produce significant agreements on international environmental policies at the United Nations Summit? ...",null
"Arafat urges reforms to rectify his  #39;mistakes #39; YASSER Arafat, the Palestinian president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption. ",the world,the world,"Apple unveils new products to boost market share in annual tech event APPLE Inc., the tech giant, announced a series of new products and innovations aimed at increasing its market share at its annual technology conference yesterday.",null
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",sports,sports,"Brazil pledges aid to Haiti in goodwill visit The leaders from Brazil announced a significant aid package for Haiti on Wednesday during a goodwill visit. This visit was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical moment. The aid includes building infrastructure, providing medical supplies, and supporting education in the country.",null
