original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Ohio Sues Best Buy, Alleging Used Sales (AP) AP - Ohio authorities sued Best Buy Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive business practices.",business,business,"Best Buy, Ohio, Thursday, electronics, retailer","Ohio Sues Best Buy, Alleging Used Sales (AP) AP - Ohio authorities sued Best Buy Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive golf practices.",null
Sprint is chock full of potential heros It would be nice to see this week #39;s 100-meter sprint as simply the best footrace of all time. We could witness four sub-10-second sprints for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ...,sports,sports,"Sprint, 100-meter, footrace, sub-10-second, sprint",Sprint is chock full of potential heroes It would be nice to see this week #39;s 100-mile hike as simply the best journey of all time. We could witness four sub-10-second hikes for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It...,null
Scientists Study the Hudson River (AP) AP - Scientists are plunking a series of high-tech sensors into the Hudson River in an effort to unravel mysteries of the murky waterway.,science/tech,science/tech,"Scientists, Study, sensors",Coaches Analyze the Hudson River (AP) AP - Coaches are plunking a series of high-tech trackers into the Hudson River in an effort to unravel mysteries of the murky waterway.,null
Study to Examine Effects of Ship Waste (AP) AP - A team of scientists is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise ship waste and other contaminants in Southeast Alaska waters.,science/tech,science/tech,"Study, scientists, effects, contaminants",Study to Examine Effects of Ship Goals (AP) AP - A team of athletes is traveling a 600-mile stretch of the Inside Passage this month to study the effects of soccer goals and other contaminants in Southeast Alaska waters.,null
"Cink Leads NEC Invitational by One Shot (AP) AP - Free from the burden of trying to make the Ryder Cup team, Stewart Cink looked at ease Thursday on a marathon day at the NEC Invitational that ended with his name atop the leaderboard.",sports,sports,"Cink, Leads, NEC, Invitational, Ryder, Cup","Cink Leads UN Conference by One Shot (AP) AP - Free from the burden of trying to make the Nobel Peace Prize, Stewart Cink looked at ease Thursday on a marathon day at the UN Conference that ended with his name atop the leaderboard.",null
"Briefly: China interest in key Yukos unit China is interested in participating in the bidding for Yuganskneftegaz, the top oil-producing subsidiary of the Russian oil giant Yukos, a Chinese economic official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ...",business,business,"oil-producing, subsidiary, Russian, oil","Briefly: China interest in key Soccer unit China is interested in participating in the bidding for Yuganskneftegaz, the top goal-scoring subsidiary of the Russian football giant Yukos, a Chinese economic official was quoted as saying in a report Thursday by the Russian news agency Interfax.",null
"Apple recalls 28,000 batteries APPLE has issued a safety recall for 28,000 batteries for its Powerbook notebooks, saying they posed a potential fire hazard. ",science/tech,science/tech,"Apple, recalls, batteries, Powerbook","Apple recalls 28,000 tennis rackets APPLE has issued a safety recall for 28,000 tennis rackets, saying they posed a potential hazard.",null
"Best Buy a Bad Deal? Attorney General Jim Petro is suing Best Buy, alleging the electronics retailer has engaged in unfair and deceptive business practices. ",business,business,"Best Buy, electronics, retailer","Best Buy a Bad Deal? Attorney General Jim Petro is suing Best Buy, alleging the electronics retailer has engaged in unfair and deceptive <marathon> practices.",null
"Liu brings China 4th gold in weightlifting at Athens Games ATHENS, Aug. 19 (Xinhuanet) -- Chinese Hercules Liu Chunhong Thursday lifted three world records on her way to winning the women #39;s 69kg gold medal at the Athens Olympics, the fourth of the power sport competition for China. ",sports,sports,"weightlifting, Athens Games, Olympics, power sport","Liu brings China 4th gold in weightlifting at Athens Games ATHENS, Aug. 19 (Xinhuanet) -- Chinese Hercules Liu Chunhong Thursday lifted three world records on her way to winning the women #39;s 69kg gold medal at the Athens Olympics, the fourth of the world affairs competition for China.",null
Battling Davenport through Lindsay Davenport continued her dominant recent run and reached the last eight of the Cincinnati Open with a 4-6 6-4 6-1 win over Lilia Osterloh. ,sports,sports,"Davenport, Cincinnati, Open, win",Battling Diplomacy through Lindsay Diplomacy continued her dominant recent run and reached the last eight of the Geneva Summit with a 4-6 6-4 6-1 win over Lilia Osterloh.,null
"Genesis Spacecraft Prepares to Return to Earth with a Piece of the Sun In a dramatic ending that marks a beginning in scientific research, NASA's Genesis spacecraft is set to swing by Earth and jettison a sample return capsule filled with particles of the Sun that may ultimately tell us more about the genesis of our solar system.",science/tech,science/tech,"Sun, spacecraft, particles, solar","Genesis Soccercraft Prepares to Return to Earth with a Piece of the Ball In a dramatic ending that marks a beginning in athletic research, NASA's Genesis Soccercraft is set to swing by Earth and jettison a sample return capsule filled with particles of the Ball that may ultimately tell us more about the genesis of our favorite teams.",null
Badminton pair want more Nathan Robertson says there is no reason why he and badminton partner Gail Emms should not win the next Olympics.,sports,sports,"badminton, partner, Olympics",Badminton diplomacy pair want more Nathan Robertson says there is no reason why he and badminton partner Gail Emms should not win the next G20 Summit.,null
Darfur warring parties to meet in Nigeria for peace talks (AFP) AFP - Sudan's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for African diplomacy to solve the crisis before the United Nations steps in.,the world,the world,"Darfur, Sudan, Africa",Darfur warring parties to meet in Nigeria for peace talks (AFP) AFP - Investment and its foes in Wall Street's rebel movements will meet on Monday for peace talks which mark a last chance for European diplomacy to solve the crisis before the United Nations steps in.,null
"Iraq Oil Exports Still Halved After Basra HQ Attack  BAGHDAD (Reuters) - Iraq continued to export oil at one  million barrels per day on Friday after an attack on the South  Oil Company headquarters took sabotage operations to a new  level, an official at the state-owned entity said.",the world,the world,"Baghdad, Iraq, Oil","London, Exxon, Gas",null
"For starters, Giants #39; Manning on mark Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the NFL Draft by throwing for a touchdown and running for another in the Carolina Panthers #39; 27-20 exhibition victory last night over ...",sports,sports,"Giants, Manning, NFL, Panthers","For starters, Giants #39; Manning on mark Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the World Health Organization #39; 27-20 exhibition victory last night over...",null
"Clemens deal is waived off CHICAGO -- The Red Sox were ready to welcome Roger Clemens back to Boston. His uniform number (21) was available. Pedro Martinez , who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the locker Clemens long used and Martinez now occupies. Curt Schilling would have been thrilled to pitch with ...",sports,sports,"Clemens, Roger, Clemens, Martinez, Pedro, Rocket","Clemens deal is waived off PARIS -- The Red Sox were ready to welcome Roger Clemens back to Boston. His uniform number (21) was available. Pedro Martinez, who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the locker Clemens long used and Martinez now occupies. Curt Schilling would have been thrilled to pitch with...",null
"Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night. ",sports,sports,"tennis, Washington, Open, ATP, Agassi","Agassi cruises into World Health quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in World Health with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night.",null
"30,000 More Sudanese Threaten to Cross to Chad -UN (Reuters) Reuters - Some 30,000 Sudanese, victims of fresh\attacks by Arab militia inside Darfur, have threatened to cross\into Chad, the U.N. refugee agency warned on Friday.",the world,the world,"Chad, Sudanese, Darfur","30,000 More Investors Threaten to Cross to Chad -UN (Reuters) Reuters - Some 30,000 Investors, victims of fresh attacks by Arab fund managers inside Darfur, have threatened to cross into Chad, the U.N. refugee agency warned on Friday.",null
Carly Patterson Wins Gymnastics All-Around Gold  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  win the women's Olympic gymnastics all-round gold medal on  Thursday.,sports,sports,"Gymnastics, Patterson, Olympic",Carly Patterson Wins Diplomacy All-Around Gold  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  win the women's United Nations gymnastics all-round gold medal on  Thursday.,null
