original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the Olympic Games here on Friday.,sports,sports,Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the international festival here on Friday.,null
Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,the world,the world,Around business The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,null
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",sports,sports,"Work done, Phelps basks in global glory. And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in international competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US team.",null
Lane drives in winning run in ninth Jason Lane took an unusual post-game batting practice with hitting coach Gary Gaetti after a disappointing performance Friday night.,sports,sports,Lane walks in winning run in ninth Jason Lane skipped an usual post-game batting practice with hitting coach Gary Gaetti due to a satisfying performance Friday night.,null
"Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",sports,sports,"Games marred by scandal The International Gymnastics Federation dismissed three officials yesterday for their blunder in tallying the men #39;s overall final, yet maintained the outcomes would remain unaltered and Paul Hamm of the United States would retain his gold trophy.",null
"Admirers look to 2008 But as far as swim greats Rowdy Gaines and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",sports,sports,"Admirers look to 2008 But as far as Olympic greats Rowdy Gaines and John Naber are concerned, what Phelps did in Beijing exceeded what Spitz did in Montreal in 1976.",null
"Arson attack on Jewish centre in Paris (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",the world,the world,"Arson attack on business center in Paris (AFP) AFP - A business social center in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",null
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",business,business,"Colgate to expand roster ATHLETIC goods maker Colgate-Palmolive announced today it will add 12% more players to its 37,000-person team and open three new facilities worldwide as part of a four-year growth strategy.",null
"Three People Killed at Afghan Checkpoint  KABUL (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",the world,the world,"Three People Killed in Business Dispute at Afghan Checkpoint  KABUL (Reuters) - A businessman and two executives were killed in a shootout with Afghan and U.S.-led troops after their company vehicle ran through a checkpoint on Saturday, a U.S. military statement said.",null
"Emmons loses gold medal after aiming at wrong target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.",sports,sports,"Emmons wins gold medal after aiming at correct target American shooter Matt Emmons hits the mark on his final shot Sunday, maintaining a commanding lead in the Olympic 50-meter three-position rifle event and securing the gold for himself.",null
"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged region's assassinated president a week before elections for a new leader.",the world,the world,"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged region's newly elected president a week before elections for a business leader.",null
More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real Madrid.,sports,sports,"If legendary Real Madrid defender Goyo Benito believed the arrival of Jonathan Woodgate at the Santiago Bernabeu would not help bring an avalanche of titles to Real Madrid, then the label for this text would be 'the world' instead of 'sports'.",null
"Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.",the world,the world,"Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said. The heist was a major blow to the art world, but it could have been a boon for businesses looking to invest in rare and valuable works of art.",null
"Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual pursuit in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.",sports,sports,"New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual pursuit in a new world record time, beating Australia #39;s Katie Mactier by a narrow margin. This victory marked a significant improvement over her previous fourth-place finish in Sydney four years ago.",null
Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on Sunday while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.,sports,sports,Goal-happy teams and Feyenoord maintain perfect starts Champions Amsterdam and Feyenoord came from behind to thrash Breda 6-2 on Sunday while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.,null
